66558.0000,755.9095,0.2349,755.5453,756.4094,201.2403,1.0670,198.8769,205.0613,201.4673,1.0049,199.3010,205.1251,201.1968,0.9812,199.0445,204.6685,208.7275,0.2911,208.2200,209.2300,1
67070.0000,755.4606,0.0463,755.3585,755.6151,202.3402,1.1559,198.5367,205.8115,202.5245,1.0733,199.2011,205.2350,202.2276,1.0748,199.5239,204.9183,209.7471,0.3060,209.2200,210.2800,1
67582.0000,755.4317,0.0584,755.2843,755.5629,202.7830,1.3739,199.9375,206.4816,202.9880,1.3056,200.2816,206.8131,202.6850,1.3077,199.9934,206.4770,210.8135,0.3097,210.2800,211.3400,1
68094.0000,755.2919,0.1092,755.0269,755.5607,203.6525,1.5474,200.3177,208.1019,203.8298,1.4486,200.8808,207.4025,203.5474,1.4206,200.2431,207.2764,211.9080,0.3186,211.3500,212.4500,1
68606.0000,755.8223,0.0935,755.5624,755.9977,203.9096,1.4028,200.2777,207.9819,204.0062,1.2750,200.8009,207.1627,203.6591,1.2761,200.9323,206.8467,212.9682,0.2918,212.4500,213.4600,1
69118.0000,755.5675,0.1270,755.3336,755.7986,204.5106,1.4758,200.8399,208.6720,204.6734,1.3885,201.4100,208.2715,204.3190,1.3927,200.9922,208.0957,213.9500,0.2831,213.4600,214.4400,1
69630.0000,754.7765,0.2776,754.3992,755.3530,204.9729,1.5615,201.8304,209.7722,205.1373,1.4880,202.0891,210.0698,204.7755,1.4801,201.7115,209.9346,214.9346,0.2887,214.4400,215.4400,1
70142.0000,754.1396,0.1434,753.8859,754.4634,205.5736,1.5409,202.2005,210.3223,205.6967,1.4719,202.4886,209.9899,205.2649,1.4403,202.1610,209.3549,215.9601,0.2949,215.4500,216.4600,1
70654.0000,753.8825,0.0617,753.7400,754.0289,206.1677,1.6860,202.3705,211.2624,206.2268,1.5183,202.7682,210.6393,205.7809,1.5006,202.5905,209.6647,216.9852,0.2973,216.4700,217.5100,1
71166.0000,753.7229,0.0935,753.5205,753.8947,207.0585,1.6846,202.7807,211.6025,207.1166,1.5635,203.3774,211.2088,206.7010,1.5508,203.1600,210.9860,218.0463,0.3151,217.5100,218.6000,1
71678.0000,753.3911,0.1024,753.1776,753.6125,206.8591,1.8741,202.9707,211.2024,207.0331,1.7510,203.6570,211.5285,206.6748,1.7157,203.5796,211.5757,219.1458,0.3122,218.6000,219.6800,1
72190.0000,753.1819,0.0592,753.0164,753.2941,207.7395,2.0294,203.5809,213.4527,207.9291,1.9275,204.3461,213.3773,207.5488,1.8354,204.3388,212.5453,220.2410,0.3174,219.6800,220.7800,1
72702.0000,753.0712,0.1320,752.8495,753.4090,208.6762,1.7690,204.5112,213.3427,208.9276,1.6454,204.8555,213.3973,208.5614,1.6069,204.7285,212.6553,221.3495,0.3245,220.7900,221.8900,1
73214.0000,753.4282,0.0675,753.2888,753.5853,208.2835,1.8746,204.3912,213.5828,208.5298,1.6737,205.1551,213.1174,208.1874,1.6104,205.2580,212.7453,222.4171,0.3037,221.8900,222.9400,1
73726.0000,752.7829,0.3651,752.2236,753.3481,209.3599,1.9861,205.4414,215.4331,209.6557,1.8120,206.1039,214.3387,209.3686,1.7066,205.7776,213.5450,223.5319,0.3422,222.9400,224.1100,1
74238.0000,751.8614,0.1785,751.5548,752.2603,209.9643,1.9456,205.8015,216.6834,209.9716,1.6159,206.4935,214.5186,209.7800,1.5033,206.2571,213.7569,224.7135,0.3438,224.1200,225.3000,1
74750.0000,751.3670,0.1267,751.1457,751.6404,210.4159,1.9920,206.2116,217.5836,210.3855,1.5918,207.2526,214.6086,210.1031,1.5026,207.3863,214.0968,225.8882,0.3368,225.3000,226.4700,1
75262.0000,751.0200,0.1260,750.7214,751.2862,211.0586,2.0194,206.9518,216.4133,211.1160,1.7349,207.6622,216.3379,210.8406,1.5919,207.6960,215.2966,226.9923,0.2992,226.4700,227.5100,1
75774.0000,750.4840,0.2393,750.0692,750.8365,212.0419,2.8026,207.4018,221.2948,212.0126,2.1617,208.2116,218.4594,211.8300,1.9901,208.1957,217.5064,228.0401,0.3129,227.5100,228.5900,1
76286.0000,749.8692,0.1245,749.6343,750.1172,212.6093,2.3161,208.2120,219.0840,212.5143,1.8530,208.8709,217.8795,212.3416,1.8827,208.7853,217.7064,229.1501,0.3188,228.5900,229.7000,1
76798.0000,749.4323,0.1376,749.1775,749.6685,212.7373,2.7902,208.2820,220.8746,212.7384,2.2166,208.8809,219.8194,212.6388,1.9675,209.2350,217.4664,230.2555,0.3307,229.7000,230.8100,1
77310.0000,748.9441,0.1438,748.6883,749.2286,213.1986,2.7460,208.7721,223.4258,212.9003,1.9336,209.4603,219.1194,213.0110,1.8548,209.7047,218.4265,231.3568,0.3090,230.8200,231.8800,1
77822.0000,748.5627,0.0599,748.4477,748.7231,214.6530,2.8717,209.9422,226.5377,214.2276,2.0371,210.6892,223.2903,214.2467,2.1150,210.6762,222.6576,232.3823,0.2856,231.8800,232.8900,1
78334.0000,748.5216,0.0471,748.3860,748.6120,214.7899,2.6283,209.8322,221.7450,214.6816,2.1422,210.7292,220.5294,214.4308,2.0830,210.8261,220.8570,233.4099,0.2954,232.8800,233.8900,1
78846.0000,748.5985,0.0398,748.5091,748.6846,214.6951,2.2472,210.4323,223.6660,214.6871,1.8164,210.9990,219.6794,214.6544,1.7436,211.3758,218.9165,234.3134,0.2666,233.8900,234.8000,1
79358.0000,748.4525,0.0839,748.2501,748.6025,218.3934,4.4186,210.5723,228.6994,216.6132,3.1068,211.3087,225.5715,217.0928,3.3243,211.5657,225.9295,235.2754,0.2682,234.8000,235.7400,1
79870.0000,748.3255,0.0422,748.2015,748.4154,215.7956,2.4372,211.6725,226.2075,215.7865,1.9864,212.0282,221.5497,215.7181,1.9706,212.2455,221.9574,236.1825,0.2650,235.7300,236.6200,1
80382.0000,748.1407,0.0702,748.0187,748.3164,216.3492,2.8668,211.8625,227.7386,216.1229,2.0662,212.6977,222.5600,216.3816,1.9260,213.1151,222.2575,236.9450,0.1971,236.6100,237.3300,1
80894.0000,747.8625,0.0923,747.6971,748.0417,223.6195,4.9739,213.7428,232.4831,220.3824,3.7420,213.8870,228.8424,221.6410,3.8574,214.6867,228.5396,237.7565,0.2606,237.3100,238.2100,1
81406.0000,747.6110,0.0692,747.5095,747.8074,227.7718,4.3789,218.7339,235.5968,223.5563,3.9658,215.3682,230.3421,224.8829,3.9771,216.2265,230.7598,238.7159,0.2934,238.1900,239.2000,1
81918.0000,747.4576,0.1065,747.2018,747.6363,226.0207,4.8676,214.7230,235.4065,222.2579,4.0054,214.4786,231.5835,223.2901,3.8065,215.4165,230.7498,239.5997,0.2317,239.2000,239.9900,1
82430.0000,747.0487,0.1098,746.8378,747.2344,220.1270,3.8146,214.1629,232.1527,218.7838,2.5054,214.5986,228.2718,219.4403,2.5768,215.0066,228.5396,240.3735,0.2251,239.9900,240.7900,1
82942.0000,746.6314,0.0670,746.5275,746.8671,225.6894,3.1442,217.1335,232.6332,221.9133,2.7776,216.2279,227.6613,223.2208,2.7905,217.2664,228.8299,241.1369,0.1800,240.7800,241.4200,1
83454.0000,746.4261,0.1146,746.1961,746.6451,228.3073,6.5881,215.1831,237.4192,225.0931,5.1095,215.4482,232.7950,225.7521,4.7982,216.1365,233.1923,241.7327,0.2154,241.4100,242.1500,1
83966.0000,746.0144,0.0908,745.8438,746.2372,229.2679,2.8978,221.5449,237.0387,225.0825,2.9252,218.4994,232.9753,226.9062,2.7291,219.8167,232.9020,242.5372,0.1934,242.1500,242.8200,1
84478.0000,745.9077,0.0604,745.7416,746.0167,227.0869,3.7290,217.1035,235.1762,223.0647,2.9214,216.6578,229.5011,224.2670,2.8168,217.6164,229.9690,243.0531,0.1502,242.7900,243.3200,1
84990.0000,745.5672,0.1449,745.2670,745.7912,227.0120,3.6482,217.8637,237.1088,223.2932,2.8816,217.7795,231.0128,224.4557,2.6800,219.2566,230.6297,243.5769,0.1583,243.3200,243.8800,1
85502.0000,744.9486,0.1760,744.7199,745.3285,232.2076,2.6823,222.7955,237.6796,227.7316,2.4927,220.8595,232.6248,229.0091,2.1468,221.7573,232.8720,244.1955,0.1698,243.8800,244.4600,1
86014.0000,744.6059,0.0808,744.4553,744.7858,228.0618,3.2884,220.0343,233.9347,224.2145,2.7410,219.1894,229.7414,225.6381,2.8327,220.4469,230.9200,244.6874,0.1168,244.4300,244.8600,1
86526.0000,744.3818,0.1122,744.2074,744.6202,232.5744,3.3027,222.1052,238.1602,228.4288,2.9769,220.7295,234.3872,229.0844,2.8035,221.6672,233.3725,245.0611,0.1477,244.8500,245.3400,1
